date,district,soil_moisture_simulated,soil_moisture_source
2021-04-27,Cuddalore,0.20624000000000023,simulated
2021-04-28,Cuddalore,0.19424000000000022,simulated
2021-04-29,Cuddalore,0.18212000000000023,simulated
2021-04-30,Cuddalore,0.17024000000000022,simulated
2021-05-01,Cuddalore,0.1686400000000002,simulated
2021-05-02,Cuddalore,0.1611200000000002,simulated
2021-05-03,Cuddalore,0.1554000000000002,simulated
2021-05-04,Cuddalore,0.1478000000000002,simulated
2021-05-05,Cuddalore,0.13712000000000021,simulated
2021-05-06,Cuddalore,0.1299200000000002,simulated
2021-05-07,Cuddalore,0.1247600000000002,simulated
2021-05-08,Cuddalore,0.1195200000000002,simulated
2021-05-09,Cuddalore,0.11180000000000019,simulated
2021-05-10,Cuddalore,0.1022000000000002,simulated
2021-05-11,Cuddalore,0.0899200000000002,simulated
2021-05-12,Cuddalore,0.0813200000000002,simulated
2021-05-13,Cuddalore,0.0697600000000002,simulated
2021-05-14,Cuddalore,0.057520000000000196,simulated
2021-05-15,Cuddalore,0.04772000000000019,simulated
2021-05-16,Cuddalore,0.07216000000000018,simulated
2021-05-17,Cuddalore,0.060480000000000186,simulated
2021-05-18,Cuddalore,0.05000000000000019,simulated
2021-05-19,Cuddalore,0.03892000000000019,simulated
2021-05-20,Cuddalore,0.049080000000000186,simulated
2021-05-21,Cuddalore,0.06888000000000018,simulated
2021-05-22,Cuddalore,0.05680000000000018,simulated
2021-05-23,Cuddalore,0.048120000000000177,simulated
2021-05-24,Cuddalore,0.03500000000000018,simulated
2021-05-25,Cuddalore,0.024760000000000178,simulated
2021-05-26,Cuddalore,0.012120000000000178,simulated
2021-05-27,Cuddalore,0.0,simulated
2021-05-28,Cuddalore,0.0,simulated
2021-05-29,Cuddalore,0.0,simulated
2021-05-30,Cuddalore,0.0,simulated
2021-05-31,Cuddalore,0.0,simulated
2021-06-01,Cuddalore,0.0,simulated
2021-06-02,Cuddalore,0.0,simulated
2021-06-03,Cuddalore,0.0,simulated
2021-06-04,Cuddalore,0.008119999999999999,simulated
2021-06-05,Cuddalore,0.027960000000000002,simulated
2021-06-06,Cuddalore,0.017560000000000003,simulated
2021-06-07,Cuddalore,0.0059600000000000035,simulated
2021-06-08,Cuddalore,0.0,simulated
2021-06-09,Cuddalore,0.0,simulated
2021-06-10,Cuddalore,0.0,simulated
2021-06-11,Cuddalore,0.0,simulated
2021-06-12,Cuddalore,0.0,simulated
2021-06-13,Cuddalore,0.0,simulated
2021-06-14,Cuddalore,0.0,simulated
2021-06-15,Cuddalore,0.0,simulated
2021-06-16,Cuddalore,0.0,simulated
2021-06-17,Cuddalore,0.0,simulated
2021-06-18,Cuddalore,0.0,simulated
2021-06-19,Cuddalore,0.0,simulated
2021-06-20,Cuddalore,0.0,simulated
2021-06-21,Cuddalore,0.0,simulated
2021-06-22,Cuddalore,0.0008000000000000004,simulated
2021-06-23,Cuddalore,0.0,simulated
2021-06-24,Cuddalore,0.0,simulated
2021-06-25,Cuddalore,0.0,simulated
2021-06-26,Cuddalore,0.0,simulated
2021-06-27,Cuddalore,0.0,simulated
2021-06-28,Cuddalore,0.0,simulated
2021-06-29,Cuddalore,0.0,simulated
2021-06-30,Cuddalore,0.0,simulated
2021-07-01,Cuddalore,0.042359999999999995,simulated
2021-07-02,Cuddalore,0.1048,simulated
2021-07-03,Cuddalore,0.10904000000000001,simulated
2021-07-04,Cuddalore,0.18632,simulated
2021-07-05,Cuddalore,0.1816,simulated
2021-07-06,Cuddalore,0.18328,simulated
2021-07-07,Cuddalore,0.19204,simulated
2021-07-08,Cuddalore,0.18336,simulated
2021-07-09,Cuddalore,0.3155199999999999,simulated
2021-07-10,Cuddalore,0.31207999999999986,simulated
2021-07-11,Cuddalore,0.30091999999999985,simulated
2021-07-12,Cuddalore,0.29035999999999984,simulated
2021-07-13,Cuddalore,0.28331999999999985,simulated
2021-07-14,Cuddalore,0.29099999999999987,simulated
2021-07-15,Cuddalore,0.2943999999999999,simulated
2021-07-16,Cuddalore,0.3080799999999999,simulated
2021-07-17,Cuddalore,0.3256399999999999,simulated
2021-07-18,Cuddalore,0.4814399999999998,simulated
2021-07-19,Cuddalore,0.46991999999999984,simulated
2021-07-20,Cuddalore,0.4580799999999998,simulated
2021-07-21,Cuddalore,0.4469199999999998,simulated
2021-07-22,Cuddalore,0.4381999999999998,simulated
2021-07-23,Cuddalore,0.4330799999999998,simulated
2021-07-24,Cuddalore,0.4216799999999998,simulated
2021-07-25,Cuddalore,0.41075999999999974,simulated
2021-07-26,Cuddalore,0.39987999999999974,simulated
2021-07-27,Cuddalore,0.39731999999999973,simulated
2021-07-28,Cuddalore,0.3851999999999997,simulated
2021-07-29,Cuddalore,0.3730399999999997,simulated
2021-07-30,Cuddalore,0.3605999999999997,simulated
2021-07-31,Cuddalore,0.3537199999999997,simulated
2021-08-01,Cuddalore,0.3416399999999997,simulated
2021-08-02,Cuddalore,0.3294799999999997,simulated
2021-08-03,Cuddalore,0.31711999999999974,simulated
2021-08-04,Cuddalore,0.30447999999999975,simulated
2021-08-05,Cuddalore,0.29575999999999975,simulated
2021-08-06,Cuddalore,0.28599999999999975,simulated
2021-08-07,Cuddalore,0.27583999999999975,simulated
2021-08-08,Cuddalore,0.28575999999999974,simulated
2021-08-09,Cuddalore,0.2899999999999997,simulated
2021-08-10,Cuddalore,0.2980399999999997,simulated
2021-08-11,Cuddalore,0.3109599999999997,simulated
2021-08-12,Cuddalore,0.3588399999999997,simulated
2021-08-13,Cuddalore,0.3507999999999997,simulated
2021-08-14,Cuddalore,0.3457199999999997,simulated
2021-08-15,Cuddalore,0.3353199999999997,simulated
2021-08-16,Cuddalore,0.32787999999999967,simulated
2021-08-17,Cuddalore,0.33863999999999966,simulated
2021-08-18,Cuddalore,0.33491999999999966,simulated
2021-08-19,Cuddalore,0.33055999999999963,simulated
2021-08-20,Cuddalore,0.32403999999999966,simulated
2021-08-21,Cuddalore,0.38215999999999967,simulated
2021-08-22,Cuddalore,0.37599999999999967,simulated
2021-08-23,Cuddalore,0.3703599999999997,simulated
2021-08-24,Cuddalore,0.36079999999999973,simulated
2021-08-25,Cuddalore,0.3503999999999997,simulated
2021-08-26,Cuddalore,0.3452799999999997,simulated
2021-08-27,Cuddalore,0.3589599999999997,simulated
2021-08-28,Cuddalore,0.3771999999999997,simulated
2021-08-29,Cuddalore,0.4423999999999997,simulated
2021-08-30,Cuddalore,0.4357199999999997,simulated
2021-08-31,Cuddalore,0.42723999999999973,simulated
2021-09-01,Cuddalore,0.42951999999999974,simulated
2021-09-02,Cuddalore,0.5102799999999997,simulated
2021-09-03,Cuddalore,0.5557599999999997,simulated
2021-09-04,Cuddalore,0.5891999999999997,simulated
2021-09-05,Cuddalore,0.6405199999999998,simulated
2021-09-06,Cuddalore,0.6316399999999998,simulated
2021-09-07,Cuddalore,0.6212399999999998,simulated
2021-09-08,Cuddalore,0.6096799999999998,simulated
2021-09-09,Cuddalore,0.5985999999999998,simulated
2021-09-10,Cuddalore,0.5884799999999998,simulated
2021-09-11,Cuddalore,0.5763999999999998,simulated
2021-09-12,Cuddalore,0.5684399999999998,simulated
2021-09-13,Cuddalore,0.5561999999999998,simulated
2021-09-14,Cuddalore,0.5447199999999999,simulated
2021-09-15,Cuddalore,0.5453199999999998,simulated
2021-09-16,Cuddalore,0.5815999999999999,simulated
2021-09-17,Cuddalore,0.6329999999999998,simulated
2021-09-18,Cuddalore,0.6252799999999998,simulated
2021-09-19,Cuddalore,0.6365999999999998,simulated
2021-09-20,Cuddalore,0.6894799999999999,simulated
2021-09-21,Cuddalore,0.6794799999999999,simulated
2021-09-22,Cuddalore,0.6689999999999998,simulated
2021-09-23,Cuddalore,0.6698399999999998,simulated
2021-09-24,Cuddalore,0.6907999999999997,simulated
2021-09-25,Cuddalore,0.7819599999999998,simulated
2021-09-26,Cuddalore,0.8205199999999997,simulated
2021-09-27,Cuddalore,0.8141999999999997,simulated
2021-09-28,Cuddalore,0.8093199999999997,simulated
2021-09-29,Cuddalore,0.8001599999999996,simulated
2021-09-30,Cuddalore,0.8114799999999996,simulated
2021-10-01,Cuddalore,1.0,simulated
2021-10-02,Cuddalore,1.0,simulated
2021-10-03,Cuddalore,1.0,simulated
2021-10-04,Cuddalore,1.0,simulated
2021-10-05,Cuddalore,1.0,simulated
2021-10-06,Cuddalore,1.0,simulated
2021-10-07,Cuddalore,0.9959200000000001,simulated
2021-10-08,Cuddalore,1.0,simulated
2021-10-09,Cuddalore,1.0,simulated
2021-10-10,Cuddalore,1.0,simulated
2021-10-11,Cuddalore,1.0,simulated
2021-10-12,Cuddalore,1.0,simulated
2021-10-13,Cuddalore,1.0,simulated
2021-10-14,Cuddalore,1.0,simulated
2021-10-15,Cuddalore,1.0,simulated
2021-10-16,Cuddalore,1.0,simulated
2021-10-17,Cuddalore,0.9954,simulated
2021-10-18,Cuddalore,1.0,simulated
2021-10-19,Cuddalore,0.9917199999999999,simulated
2021-10-20,Cuddalore,1.0,simulated
2021-10-21,Cuddalore,1.0,simulated
2021-10-22,Cuddalore,1.0,simulated
2021-10-23,Cuddalore,1.0,simulated
2021-10-24,Cuddalore,1.0,simulated
2021-10-25,Cuddalore,1.0,simulated
2021-10-26,Cuddalore,0.99408,simulated
2021-10-27,Cuddalore,0.9885999999999999,simulated
2021-10-28,Cuddalore,1.0,simulated
2021-10-29,Cuddalore,1.0,simulated
2021-10-30,Cuddalore,1.0,simulated
2021-10-31,Cuddalore,1.0,simulated
2021-11-01,Cuddalore,1.0,simulated
2021-11-02,Cuddalore,1.0,simulated
2021-11-03,Cuddalore,1.0,simulated
2021-11-04,Cuddalore,1.0,simulated
2021-11-05,Cuddalore,1.0,simulated
2021-11-06,Cuddalore,1.0,simulated
2021-11-07,Cuddalore,1.0,simulated
2021-11-08,Cuddalore,1.0,simulated
2021-11-09,Cuddalore,1.0,simulated
2021-11-10,Cuddalore,1.0,simulated
2021-11-11,Cuddalore,1.0,simulated
2021-11-12,Cuddalore,0.99412,simulated
2021-11-13,Cuddalore,0.99088,simulated
2021-11-14,Cuddalore,1.0,simulated
2021-11-15,Cuddalore,1.0,simulated
2021-11-16,Cuddalore,1.0,simulated
2021-11-17,Cuddalore,1.0,simulated
2021-11-18,Cuddalore,1.0,simulated
2021-11-19,Cuddalore,1.0,simulated
2021-11-20,Cuddalore,1.0,simulated
2021-11-21,Cuddalore,1.0,simulated
2021-11-22,Cuddalore,1.0,simulated
2021-11-23,Cuddalore,1.0,simulated
2021-11-24,Cuddalore,0.99116,simulated
2021-11-25,Cuddalore,1.0,simulated
2021-11-26,Cuddalore,1.0,simulated
2021-11-27,Cuddalore,1.0,simulated
2021-11-28,Cuddalore,1.0,simulated
2021-11-29,Cuddalore,1.0,simulated
2021-11-30,Cuddalore,1.0,simulated
2021-12-01,Cuddalore,0.99808,simulated
2021-12-02,Cuddalore,0.99612,simulated
2021-12-03,Cuddalore,0.9858,simulated
2021-12-04,Cuddalore,0.97544,simulated
2021-12-05,Cuddalore,0.96964,simulated
2021-12-06,Cuddalore,0.9722399999999999,simulated
2021-12-07,Cuddalore,0.9634799999999999,simulated
2021-12-08,Cuddalore,0.9564799999999999,simulated
2021-12-09,Cuddalore,0.9610399999999999,simulated
2021-12-10,Cuddalore,0.9596799999999999,simulated
2021-12-11,Cuddalore,0.9819199999999999,simulated
2021-12-12,Cuddalore,1.0,simulated
2021-12-13,Cuddalore,1.0,simulated
2021-12-14,Cuddalore,1.0,simulated
2021-12-15,Cuddalore,1.0,simulated
2021-12-16,Cuddalore,0.98972,simulated
2021-12-17,Cuddalore,0.97968,simulated
2021-12-18,Cuddalore,0.96968,simulated
2021-12-19,Cuddalore,0.95972,simulated
2021-12-20,Cuddalore,0.9498800000000001,simulated
2021-12-21,Cuddalore,0.94008,simulated
2021-12-22,Cuddalore,0.93044,simulated
2021-12-23,Cuddalore,0.9210400000000001,simulated
2021-12-24,Cuddalore,0.9117600000000001,simulated
2021-12-25,Cuddalore,0.9024000000000001,simulated
2021-12-26,Cuddalore,0.8926800000000001,simulated
2021-12-27,Cuddalore,0.8828000000000001,simulated
2021-12-28,Cuddalore,0.8791600000000002,simulated
2021-12-29,Cuddalore,0.8709200000000001,simulated
2021-12-30,Cuddalore,0.9363600000000001,simulated
2021-12-31,Cuddalore,1.0,simulated
2022-01-01,Cuddalore,1.0,simulated
2022-01-02,Cuddalore,1.0,simulated
2022-01-03,Cuddalore,0.99232,simulated
2022-01-04,Cuddalore,0.98248,simulated
2022-01-05,Cuddalore,0.9727600000000001,simulated
2022-01-06,Cuddalore,0.96464,simulated
2022-01-07,Cuddalore,0.9595600000000001,simulated
2022-01-08,Cuddalore,0.9530000000000002,simulated
2022-01-09,Cuddalore,0.9466400000000003,simulated
2022-01-10,Cuddalore,0.9365600000000003,simulated
2022-01-11,Cuddalore,0.9311600000000003,simulated
2022-01-12,Cuddalore,0.9258400000000003,simulated
2022-01-13,Cuddalore,0.9257200000000003,simulated
2022-01-14,Cuddalore,0.9214000000000003,simulated
2022-01-15,Cuddalore,0.9200000000000004,simulated
2022-01-16,Cuddalore,0.9145200000000004,simulated
2022-01-17,Cuddalore,0.9133600000000005,simulated
2022-01-18,Cuddalore,0.9052000000000006,simulated
2022-01-19,Cuddalore,0.8970000000000006,simulated
2022-01-20,Cuddalore,0.8872800000000006,simulated
2022-01-21,Cuddalore,0.8773200000000007,simulated
2022-01-22,Cuddalore,0.8671200000000007,simulated
2022-01-23,Cuddalore,0.8566000000000007,simulated
2022-01-24,Cuddalore,0.8534400000000006,simulated
2022-01-25,Cuddalore,0.8437600000000007,simulated
2022-01-26,Cuddalore,0.8360000000000007,simulated
2022-01-27,Cuddalore,0.8280400000000007,simulated
2022-01-28,Cuddalore,0.8286000000000007,simulated
2022-01-29,Cuddalore,0.8346800000000006,simulated
2022-01-30,Cuddalore,0.8399200000000006,simulated
2022-01-31,Cuddalore,0.8344400000000006,simulated
2022-02-01,Cuddalore,0.8284800000000007,simulated
2022-02-02,Cuddalore,0.8187200000000007,simulated
2022-02-03,Cuddalore,0.8089200000000006,simulated
2022-02-04,Cuddalore,0.7986000000000006,simulated
2022-02-05,Cuddalore,0.7904800000000006,simulated
2022-02-06,Cuddalore,0.7877200000000006,simulated
2022-02-07,Cuddalore,0.7785200000000007,simulated
2022-02-08,Cuddalore,0.7684000000000006,simulated
2022-02-09,Cuddalore,0.7581200000000007,simulated
2022-02-10,Cuddalore,0.7477600000000006,simulated
2022-02-11,Cuddalore,0.7705200000000006,simulated
2022-02-12,Cuddalore,0.7617600000000007,simulated
2022-02-13,Cuddalore,0.7524400000000007,simulated
2022-02-14,Cuddalore,0.7518000000000007,simulated
2022-02-15,Cuddalore,0.7432400000000007,simulated
2022-02-16,Cuddalore,0.7330800000000007,simulated
2022-02-17,Cuddalore,0.7229200000000008,simulated
2022-02-18,Cuddalore,0.7123200000000007,simulated
2022-02-19,Cuddalore,0.7018000000000008,simulated
2022-02-20,Cuddalore,0.6912000000000007,simulated
2022-02-21,Cuddalore,0.6806400000000007,simulated
2022-02-22,Cuddalore,0.6700400000000006,simulated
2022-02-23,Cuddalore,0.6598000000000007,simulated
2022-02-24,Cuddalore,0.6504000000000006,simulated
2022-02-25,Cuddalore,0.6401200000000007,simulated
2022-02-26,Cuddalore,0.6332800000000007,simulated
2022-02-27,Cuddalore,0.6262800000000007,simulated
2022-02-28,Cuddalore,0.6156800000000007,simulated
2022-03-01,Cuddalore,0.6050000000000006,simulated
2022-03-02,Cuddalore,0.5946000000000007,simulated
2022-03-03,Cuddalore,0.5839200000000007,simulated
2022-03-04,Cuddalore,0.5786000000000007,simulated
2022-03-05,Cuddalore,0.5695600000000007,simulated
2022-03-06,Cuddalore,0.6353600000000008,simulated
2022-03-07,Cuddalore,0.8789200000000008,simulated
2022-03-08,Cuddalore,0.8685600000000008,simulated
2022-03-09,Cuddalore,0.8582400000000008,simulated
2022-03-10,Cuddalore,0.8480800000000008,simulated
2022-03-11,Cuddalore,0.8377200000000008,simulated
2022-03-12,Cuddalore,0.8273600000000008,simulated
2022-03-13,Cuddalore,0.8168800000000007,simulated
2022-03-14,Cuddalore,0.8062000000000007,simulated
2022-03-15,Cuddalore,0.7956000000000006,simulated
2022-03-16,Cuddalore,0.7848800000000007,simulated
2022-03-17,Cuddalore,0.7741200000000007,simulated
2022-03-18,Cuddalore,0.7632400000000007,simulated
2022-03-19,Cuddalore,0.7518800000000007,simulated
2022-03-20,Cuddalore,0.7400400000000007,simulated
2022-03-21,Cuddalore,0.7292000000000006,simulated
2022-03-22,Cuddalore,0.7302800000000007,simulated
2022-03-23,Cuddalore,0.7193200000000007,simulated
2022-03-24,Cuddalore,0.7091200000000007,simulated
2022-03-25,Cuddalore,0.7128400000000008,simulated
2022-03-26,Cuddalore,0.7086400000000008,simulated
2022-03-27,Cuddalore,0.6996000000000008,simulated
2022-03-28,Cuddalore,0.6887200000000008,simulated
2022-03-29,Cuddalore,0.6771200000000008,simulated
2022-03-30,Cuddalore,0.6653200000000008,simulated
2022-03-31,Cuddalore,0.6536000000000008,simulated
2022-04-01,Cuddalore,0.6444400000000008,simulated
2022-04-02,Cuddalore,0.6328000000000008,simulated
2022-04-03,Cuddalore,0.6218800000000009,simulated
2022-04-04,Cuddalore,0.6127200000000008,simulated
2022-04-05,Cuddalore,0.6042800000000008,simulated
2022-04-06,Cuddalore,0.5947600000000008,simulated
2022-04-07,Cuddalore,0.5856400000000008,simulated
2022-04-08,Cuddalore,0.5832000000000008,simulated
2022-04-09,Cuddalore,0.5816400000000009,simulated
2022-04-10,Cuddalore,0.6013200000000009,simulated
2022-04-11,Cuddalore,0.6178400000000008,simulated
2022-04-12,Cuddalore,0.6564800000000008,simulated
2022-04-13,Cuddalore,0.6688800000000008,simulated
2022-04-14,Cuddalore,0.6575200000000008,simulated
2022-04-15,Cuddalore,0.6458000000000008,simulated
2022-04-16,Cuddalore,0.6336800000000008,simulated
2022-04-17,Cuddalore,0.6215200000000008,simulated
2022-04-18,Cuddalore,0.6104400000000009,simulated
2022-04-19,Cuddalore,0.5987200000000009,simulated
2022-04-20,Cuddalore,0.5894800000000009,simulated
2022-04-21,Cuddalore,0.5784000000000009,simulated
2022-04-22,Cuddalore,0.567400000000001,simulated
2022-04-23,Cuddalore,0.555720000000001,simulated
2022-04-24,Cuddalore,0.543880000000001,simulated
2022-04-25,Cuddalore,0.532080000000001,simulated
2022-04-26,Cuddalore,0.520280000000001,simulated
2022-04-27,Cuddalore,0.508520000000001,simulated
2022-04-28,Cuddalore,0.49664000000000097,simulated
2022-04-29,Cuddalore,0.484600000000001,simulated
2022-04-30,Cuddalore,0.472400000000001,simulated
2022-05-01,Cuddalore,0.460120000000001,simulated
2022-05-02,Cuddalore,0.44768000000000097,simulated
2022-05-03,Cuddalore,0.435440000000001,simulated
2022-05-04,Cuddalore,0.42452000000000095,simulated
2022-05-05,Cuddalore,0.412440000000001,simulated
2022-05-06,Cuddalore,0.400120000000001,simulated
2022-05-07,Cuddalore,0.387800000000001,simulated
2022-05-08,Cuddalore,0.37540000000000096,simulated
2022-05-09,Cuddalore,0.36272000000000093,simulated
2022-05-10,Cuddalore,0.35224000000000094,simulated
2022-05-11,Cuddalore,0.3411200000000009,simulated
2022-05-12,Cuddalore,0.33752000000000093,simulated
2022-05-13,Cuddalore,0.35664000000000096,simulated
2022-05-14,Cuddalore,0.45656000000000097,simulated
2022-05-15,Cuddalore,0.544560000000001,simulated
2022-05-16,Cuddalore,0.554760000000001,simulated
2022-05-17,Cuddalore,0.5462400000000011,simulated
2022-05-18,Cuddalore,0.5410800000000011,simulated
2022-05-19,Cuddalore,0.5353200000000011,simulated
2022-05-20,Cuddalore,0.5244400000000011,simulated
2022-05-21,Cuddalore,0.5320800000000012,simulated
2022-05-22,Cuddalore,0.5226400000000012,simulated
2022-05-23,Cuddalore,0.5103200000000012,simulated
2022-05-24,Cuddalore,0.4985600000000013,simulated
2022-05-25,Cuddalore,0.4862000000000013,simulated
2022-05-26,Cuddalore,0.4750800000000013,simulated
2022-05-27,Cuddalore,0.47316000000000125,simulated
2022-05-28,Cuddalore,0.46444000000000124,simulated
2022-05-29,Cuddalore,0.45368000000000125,simulated
2022-05-30,Cuddalore,0.44120000000000126,simulated
2022-05-31,Cuddalore,0.43008000000000124,simulated
2022-06-01,Cuddalore,0.42116000000000126,simulated
2022-06-02,Cuddalore,0.40912000000000126,simulated
2022-06-03,Cuddalore,0.39640000000000125,simulated
2022-06-04,Cuddalore,0.38400000000000123,simulated
2022-06-05,Cuddalore,0.3930400000000012,simulated
2022-06-06,Cuddalore,0.41512000000000127,simulated
2022-06-07,Cuddalore,0.40432000000000123,simulated
2022-06-08,Cuddalore,0.39196000000000125,simulated
2022-06-09,Cuddalore,0.37968000000000124,simulated
2022-06-10,Cuddalore,0.3714800000000012,simulated
2022-06-11,Cuddalore,0.3644800000000012,simulated
2022-06-12,Cuddalore,0.3533600000000012,simulated
2022-06-13,Cuddalore,0.3411600000000012,simulated
2022-06-14,Cuddalore,0.45020000000000115,simulated
2022-06-15,Cuddalore,0.46336000000000116,simulated
2022-06-16,Cuddalore,0.49116000000000115,simulated
2022-06-17,Cuddalore,0.4820800000000012,simulated
2022-06-18,Cuddalore,0.5219200000000013,simulated
2022-06-19,Cuddalore,0.5289600000000012,simulated
2022-06-20,Cuddalore,0.5197200000000012,simulated
2022-06-21,Cuddalore,0.5307600000000012,simulated
2022-06-22,Cuddalore,0.5282000000000012,simulated
2022-06-23,Cuddalore,0.5164800000000013,simulated
2022-06-24,Cuddalore,0.5279200000000013,simulated
2022-06-25,Cuddalore,0.5195600000000014,simulated
2022-06-26,Cuddalore,0.5093200000000013,simulated
2022-06-27,Cuddalore,0.4984800000000013,simulated
2022-06-28,Cuddalore,0.4870400000000013,simulated
2022-06-29,Cuddalore,0.4838400000000013,simulated
2022-06-30,Cuddalore,0.4818800000000013,simulated
2022-07-01,Cuddalore,0.4818800000000013,simulated
2022-07-02,Cuddalore,0.5037200000000013,simulated
2022-07-03,Cuddalore,0.5608800000000013,simulated
2022-07-04,Cuddalore,0.5490000000000013,simulated
2022-07-05,Cuddalore,0.5375200000000012,simulated
2022-07-06,Cuddalore,0.5286400000000012,simulated
2022-07-07,Cuddalore,0.5173600000000013,simulated
2022-07-08,Cuddalore,0.5061600000000013,simulated
2022-07-09,Cuddalore,0.49996000000000124,simulated
2022-07-10,Cuddalore,0.5458800000000013,simulated
2022-07-11,Cuddalore,0.5365200000000012,simulated
2022-07-12,Cuddalore,0.5242800000000012,simulated
2022-07-13,Cuddalore,0.5155200000000012,simulated
2022-07-14,Cuddalore,0.5062800000000012,simulated
2022-07-15,Cuddalore,0.49452000000000124,simulated
2022-07-16,Cuddalore,0.48736000000000124,simulated
2022-07-17,Cuddalore,0.49804000000000126,simulated
2022-07-18,Cuddalore,0.4902800000000013,simulated
2022-07-19,Cuddalore,0.48596000000000134,simulated
2022-07-20,Cuddalore,0.4894000000000013,simulated
2022-07-21,Cuddalore,0.48936000000000124,simulated
2022-07-22,Cuddalore,0.4925200000000012,simulated
2022-07-23,Cuddalore,0.5239600000000012,simulated
2022-07-24,Cuddalore,0.5170400000000012,simulated
2022-07-25,Cuddalore,0.5212000000000011,simulated
2022-07-26,Cuddalore,0.7504400000000011,simulated
2022-07-27,Cuddalore,0.7439200000000011,simulated
2022-07-28,Cuddalore,0.7521200000000011,simulated
2022-07-29,Cuddalore,0.7434400000000011,simulated
2022-07-30,Cuddalore,0.7496400000000011,simulated
2022-07-31,Cuddalore,0.7636000000000011,simulated
2022-08-01,Cuddalore,0.756480000000001,simulated
2022-08-02,Cuddalore,0.755160000000001,simulated
2022-08-03,Cuddalore,0.7492400000000011,simulated
2022-08-04,Cuddalore,0.7649200000000012,simulated
2022-08-05,Cuddalore,0.7621200000000011,simulated
2022-08-06,Cuddalore,0.7509600000000012,simulated
2022-08-07,Cuddalore,0.7412000000000012,simulated
2022-08-08,Cuddalore,0.7311600000000013,simulated
2022-08-09,Cuddalore,0.7210000000000013,simulated
2022-08-10,Cuddalore,0.7089600000000013,simulated
2022-08-11,Cuddalore,0.6971200000000013,simulated
2022-08-12,Cuddalore,0.6852000000000013,simulated
2022-08-13,Cuddalore,0.6730400000000013,simulated
2022-08-14,Cuddalore,0.6622000000000012,simulated
2022-08-15,Cuddalore,0.6522400000000013,simulated
2022-08-16,Cuddalore,0.6454000000000013,simulated
2022-08-17,Cuddalore,0.6385200000000013,simulated
2022-08-18,Cuddalore,0.7176400000000013,simulated
2022-08-19,Cuddalore,0.7162800000000012,simulated
2022-08-20,Cuddalore,0.7220800000000012,simulated
2022-08-21,Cuddalore,0.7253600000000012,simulated
2022-08-22,Cuddalore,0.7458400000000012,simulated
2022-08-23,Cuddalore,0.7430000000000011,simulated
2022-08-24,Cuddalore,0.7422400000000011,simulated
2022-08-25,Cuddalore,0.7936800000000012,simulated
2022-08-26,Cuddalore,0.8920400000000012,simulated
2022-08-27,Cuddalore,0.8859600000000012,simulated
2022-08-28,Cuddalore,0.9128000000000013,simulated
2022-08-29,Cuddalore,0.9283600000000013,simulated
2022-08-30,Cuddalore,0.9240800000000013,simulated
2022-08-31,Cuddalore,0.9597200000000013,simulated
2022-09-01,Cuddalore,1.0,simulated
2022-09-02,Cuddalore,0.99352,simulated
2022-09-03,Cuddalore,0.9975599999999999,simulated
2022-09-04,Cuddalore,1.0,simulated
2022-09-05,Cuddalore,0.9919999999999999,simulated
2022-09-06,Cuddalore,1.0,simulated
2022-09-07,Cuddalore,1.0,simulated
2022-09-08,Cuddalore,1.0,simulated
2022-09-09,Cuddalore,1.0,simulated
2022-09-10,Cuddalore,0.98856,simulated
2022-09-11,Cuddalore,0.97696,simulated
2022-09-12,Cuddalore,0.9654,simulated
2022-09-13,Cuddalore,0.9546000000000001,simulated
2022-09-14,Cuddalore,0.9463200000000002,simulated
2022-09-15,Cuddalore,0.9374000000000001,simulated
2022-09-16,Cuddalore,0.9276800000000002,simulated
2022-09-17,Cuddalore,0.9172000000000001,simulated
2022-09-18,Cuddalore,0.9054800000000002,simulated
2022-09-19,Cuddalore,0.8942800000000002,simulated
2022-09-20,Cuddalore,0.8849200000000002,simulated
2022-09-21,Cuddalore,0.8737200000000002,simulated
2022-09-22,Cuddalore,0.8630400000000001,simulated
2022-09-23,Cuddalore,0.8542800000000002,simulated
2022-09-24,Cuddalore,0.8443200000000002,simulated
2022-09-25,Cuddalore,0.8388000000000002,simulated
2022-09-26,Cuddalore,0.8366400000000003,simulated
2022-09-27,Cuddalore,0.8337600000000003,simulated
2022-09-28,Cuddalore,0.9039200000000003,simulated
2022-09-29,Cuddalore,0.9669200000000003,simulated
2022-09-30,Cuddalore,0.9682800000000004,simulated
2022-10-01,Cuddalore,1.0,simulated
2022-10-02,Cuddalore,0.98984,simulated
2022-10-03,Cuddalore,0.9784,simulated
2022-10-04,Cuddalore,0.97152,simulated
2022-10-05,Cuddalore,0.96316,simulated
2022-10-06,Cuddalore,1.0,simulated
2022-10-07,Cuddalore,0.99676,simulated
2022-10-08,Cuddalore,1.0,simulated
2022-10-09,Cuddalore,1.0,simulated
2022-10-10,Cuddalore,1.0,simulated
2022-10-11,Cuddalore,0.9946800000000001,simulated
2022-10-12,Cuddalore,1.0,simulated
2022-10-13,Cuddalore,1.0,simulated
2022-10-14,Cuddalore,1.0,simulated
2022-10-15,Cuddalore,1.0,simulated
2022-10-16,Cuddalore,1.0,simulated
2022-10-17,Cuddalore,1.0,simulated
2022-10-18,Cuddalore,1.0,simulated
2022-10-19,Cuddalore,1.0,simulated
2022-10-20,Cuddalore,1.0,simulated
2022-10-21,Cuddalore,1.0,simulated
