date,district,soil_moisture,soil_moisture_source,soil_source
2024-07-24,Cuddalore,0.8660399999999999,simulated,simulated
2024-07-25,Cuddalore,0.85444,simulated,simulated
2024-07-26,Cuddalore,0.84556,simulated,simulated
2024-07-27,Cuddalore,0.8329599999999999,simulated,simulated
2024-07-28,Cuddalore,0.82068,simulated,simulated
2024-07-29,Cuddalore,0.8094399999999999,simulated,simulated
2024-07-30,Cuddalore,0.8059599999999999,simulated,simulated
2024-07-31,Cuddalore,0.8268399999999999,simulated,simulated
2024-08-01,Cuddalore,0.8326399999999999,simulated,simulated
2024-08-02,Cuddalore,0.83988,simulated,simulated
2024-08-03,Cuddalore,0.83164,simulated,simulated
2024-08-04,Cuddalore,0.8649600000000001,simulated,simulated
2024-08-05,Cuddalore,0.8788800000000001,simulated,simulated
2024-08-06,Cuddalore,0.9242400000000002,simulated,simulated
2024-08-07,Cuddalore,0.9310400000000002,simulated,simulated
2024-08-08,Cuddalore,0.9660400000000002,simulated,simulated
2024-08-09,Cuddalore,1.0,simulated,simulated
2024-08-10,Cuddalore,1.0,simulated,simulated
2024-08-11,Cuddalore,1.0,simulated,simulated
2024-08-12,Cuddalore,0.99112,simulated,simulated
2024-08-13,Cuddalore,0.98336,simulated,simulated
2024-08-14,Cuddalore,0.98092,simulated,simulated
2024-08-15,Cuddalore,0.98088,simulated,simulated
2024-08-16,Cuddalore,0.97896,simulated,simulated
2024-08-17,Cuddalore,1.0,simulated,simulated
2024-08-18,Cuddalore,0.99088,simulated,simulated
2024-08-19,Cuddalore,1.0,simulated,simulated
2024-08-20,Cuddalore,0.9938,simulated,simulated
2024-08-21,Cuddalore,0.99968,simulated,simulated
2024-08-22,Cuddalore,0.9882,simulated,simulated
2024-08-23,Cuddalore,0.97692,simulated,simulated
2024-08-24,Cuddalore,0.9646400000000002,simulated,simulated
2024-08-25,Cuddalore,0.9522400000000002,simulated,simulated
2024-08-26,Cuddalore,0.9403600000000002,simulated,simulated
2024-08-27,Cuddalore,0.9341200000000002,simulated,simulated
2024-08-28,Cuddalore,0.9394000000000002,simulated,simulated
2024-08-29,Cuddalore,1.0,simulated,simulated
2024-08-30,Cuddalore,1.0,simulated,simulated
2024-08-31,Cuddalore,0.9976,simulated,simulated
2024-09-01,Cuddalore,1.0,simulated,simulated
2024-09-02,Cuddalore,0.99068,simulated,simulated
2024-09-03,Cuddalore,1.0,simulated,simulated
2024-09-04,Cuddalore,0.98812,simulated,simulated
2024-09-05,Cuddalore,1.0,simulated,simulated
2024-09-06,Cuddalore,0.99164,simulated,simulated
2024-09-07,Cuddalore,1.0,simulated,simulated
2024-09-08,Cuddalore,1.0,simulated,simulated
2024-09-09,Cuddalore,0.9916,simulated,simulated
2024-09-10,Cuddalore,0.9794,simulated,simulated
2024-09-11,Cuddalore,0.96736,simulated,simulated
2024-09-12,Cuddalore,0.95708,simulated,simulated
2024-09-13,Cuddalore,0.9448,simulated,simulated
2024-09-14,Cuddalore,0.93836,simulated,simulated
2024-09-15,Cuddalore,0.9276,simulated,simulated
2024-09-16,Cuddalore,0.91508,simulated,simulated
2024-09-17,Cuddalore,0.90312,simulated,simulated
2024-09-18,Cuddalore,0.8906800000000001,simulated,simulated
2024-09-19,Cuddalore,0.8803600000000001,simulated,simulated
2024-09-20,Cuddalore,0.8704000000000001,simulated,simulated
2024-09-21,Cuddalore,0.8786,simulated,simulated
2024-09-22,Cuddalore,0.8668,simulated,simulated
2024-09-23,Cuddalore,0.87288,simulated,simulated
2024-09-24,Cuddalore,0.87368,simulated,simulated
2024-09-25,Cuddalore,0.86488,simulated,simulated
2024-09-26,Cuddalore,0.856,simulated,simulated
2024-09-27,Cuddalore,0.926,simulated,simulated
2024-09-28,Cuddalore,0.91772,simulated,simulated
2024-09-29,Cuddalore,0.9174,simulated,simulated
2024-09-30,Cuddalore,0.9134,simulated,simulated
2024-10-01,Cuddalore,0.94156,simulated,simulated
2024-10-02,Cuddalore,0.92948,simulated,simulated
2024-10-03,Cuddalore,0.91724,simulated,simulated
2024-10-04,Cuddalore,1.0,simulated,simulated
2024-10-05,Cuddalore,1.0,simulated,simulated
2024-10-06,Cuddalore,0.98868,simulated,simulated
2024-10-07,Cuddalore,1.0,simulated,simulated
2024-10-08,Cuddalore,1.0,simulated,simulated
2024-10-09,Cuddalore,1.0,simulated,simulated
2024-10-10,Cuddalore,1.0,simulated,simulated
2024-10-11,Cuddalore,1.0,simulated,simulated
2024-10-12,Cuddalore,1.0,simulated,simulated
2024-10-13,Cuddalore,1.0,simulated,simulated
2024-10-14,Cuddalore,1.0,simulated,simulated
2024-10-15,Cuddalore,1.0,simulated,simulated
2024-10-16,Cuddalore,0.9914,simulated,simulated
2024-10-17,Cuddalore,0.98564,simulated,simulated
2024-10-18,Cuddalore,1.0,simulated,simulated
2024-10-19,Cuddalore,1.0,simulated,simulated
2024-10-20,Cuddalore,0.99948,simulated,simulated
2024-10-21,Cuddalore,1.0,simulated,simulated
2024-10-22,Cuddalore,1.0,simulated,simulated
2024-10-23,Cuddalore,0.99452,simulated,simulated
2024-10-24,Cuddalore,0.9968400000000002,simulated,simulated
2024-10-25,Cuddalore,0.9858800000000002,simulated,simulated
2024-10-26,Cuddalore,0.9746000000000002,simulated,simulated
2024-10-27,Cuddalore,0.9631600000000002,simulated,simulated
2024-10-28,Cuddalore,0.9585200000000004,simulated,simulated
2024-10-29,Cuddalore,0.9819600000000002,simulated,simulated
2024-10-30,Cuddalore,0.98956,simulated,simulated
2024-10-31,Cuddalore,1.0,simulated,simulated
2024-11-01,Cuddalore,1.0,simulated,simulated
2024-11-02,Cuddalore,1.0,simulated,simulated
2024-11-03,Cuddalore,1.0,simulated,simulated
2024-11-04,Cuddalore,0.99596,simulated,simulated
2024-11-05,Cuddalore,0.98584,simulated,simulated
2024-11-06,Cuddalore,1.0,simulated,simulated
2024-11-07,Cuddalore,1.0,simulated,simulated
2024-11-08,Cuddalore,0.99572,simulated,simulated
2024-11-09,Cuddalore,0.99276,simulated,simulated
2024-11-10,Cuddalore,0.98316,simulated,simulated
2024-11-11,Cuddalore,0.9782,simulated,simulated
2024-11-12,Cuddalore,1.0,simulated,simulated
2024-11-13,Cuddalore,1.0,simulated,simulated
2024-11-14,Cuddalore,1.0,simulated,simulated
2024-11-15,Cuddalore,1.0,simulated,simulated
2024-11-16,Cuddalore,1.0,simulated,simulated
2024-11-17,Cuddalore,1.0,simulated,simulated
2024-11-18,Cuddalore,1.0,simulated,simulated
2024-11-19,Cuddalore,0.98984,simulated,simulated
2024-11-20,Cuddalore,0.98204,simulated,simulated
2024-11-21,Cuddalore,0.9748,simulated,simulated
2024-11-22,Cuddalore,0.96424,simulated,simulated
2024-11-23,Cuddalore,0.9736,simulated,simulated
2024-11-24,Cuddalore,0.97072,simulated,simulated
2024-11-25,Cuddalore,0.96128,simulated,simulated
2024-11-26,Cuddalore,1.0,simulated,simulated
2024-11-27,Cuddalore,1.0,simulated,simulated
2024-11-28,Cuddalore,1.0,simulated,simulated
2024-11-29,Cuddalore,0.99016,simulated,simulated
2024-11-30,Cuddalore,1.0,simulated,simulated
2024-12-01,Cuddalore,1.0,simulated,simulated
2024-12-02,Cuddalore,1.0,simulated,simulated
2024-12-03,Cuddalore,0.99468,simulated,simulated
2024-12-04,Cuddalore,0.99104,simulated,simulated
2024-12-05,Cuddalore,0.99312,simulated,simulated
2024-12-06,Cuddalore,0.9868,simulated,simulated
2024-12-07,Cuddalore,0.98212,simulated,simulated
2024-12-08,Cuddalore,0.9732000000000002,simulated,simulated
2024-12-09,Cuddalore,0.96684,simulated,simulated
2024-12-10,Cuddalore,0.9663200000000002,simulated,simulated
2024-12-11,Cuddalore,1.0,simulated,simulated
2024-12-12,Cuddalore,1.0,simulated,simulated
2024-12-13,Cuddalore,1.0,simulated,simulated
2024-12-14,Cuddalore,0.98956,simulated,simulated
2024-12-15,Cuddalore,0.98072,simulated,simulated
2024-12-16,Cuddalore,0.97072,simulated,simulated
2024-12-17,Cuddalore,0.97396,simulated,simulated
2024-12-18,Cuddalore,1.0,simulated,simulated
2024-12-19,Cuddalore,0.99672,simulated,simulated
2024-12-20,Cuddalore,0.99756,simulated,simulated
2024-12-21,Cuddalore,0.9918,simulated,simulated
2024-12-22,Cuddalore,0.9844000000000002,simulated,simulated
2024-12-23,Cuddalore,0.9741200000000002,simulated,simulated
2024-12-24,Cuddalore,0.9636400000000002,simulated,simulated
2024-12-25,Cuddalore,0.95872,simulated,simulated
2024-12-26,Cuddalore,0.97892,simulated,simulated
2024-12-27,Cuddalore,1.0,simulated,simulated
2024-12-28,Cuddalore,1.0,simulated,simulated
2024-12-29,Cuddalore,1.0,simulated,simulated
2024-12-30,Cuddalore,1.0,simulated,simulated
2024-12-31,Cuddalore,0.99976,simulated,simulated
2015-01-01,Kancheepuram,0.2913199999999999,simulated,simulated
2015-01-02,Kancheepuram,0.2909199999999999,simulated,simulated
2015-01-03,Kancheepuram,0.2881599999999999,simulated,simulated
2015-01-04,Kancheepuram,0.2877999999999999,simulated,simulated
2015-01-05,Kancheepuram,0.2785999999999999,simulated,simulated
2015-01-06,Kancheepuram,0.2688799999999999,simulated,simulated
2015-01-07,Kancheepuram,0.2591999999999999,simulated,simulated
2015-01-08,Kancheepuram,0.2506399999999998,simulated,simulated
2015-01-09,Kancheepuram,0.2418399999999998,simulated,simulated
2015-01-10,Kancheepuram,0.2328399999999998,simulated,simulated
2015-01-11,Kancheepuram,0.2240399999999998,simulated,simulated
2015-01-12,Kancheepuram,0.2152399999999998,simulated,simulated
2015-01-13,Kancheepuram,0.2064799999999998,simulated,simulated
2015-01-14,Kancheepuram,0.1977599999999998,simulated,simulated
2015-01-15,Kancheepuram,0.1887599999999998,simulated,simulated
2015-01-16,Kancheepuram,0.1834799999999998,simulated,simulated
2015-01-17,Kancheepuram,0.1739999999999998,simulated,simulated
2015-01-18,Kancheepuram,0.1647599999999998,simulated,simulated
2015-01-19,Kancheepuram,0.1556399999999999,simulated,simulated
2015-01-20,Kancheepuram,0.1465199999999999,simulated,simulated
2015-01-21,Kancheepuram,0.1374399999999999,simulated,simulated
2015-01-22,Kancheepuram,0.1330399999999998,simulated,simulated
2015-01-23,Kancheepuram,0.1282399999999998,simulated,simulated
2015-01-24,Kancheepuram,0.1191199999999998,simulated,simulated
2015-01-25,Kancheepuram,0.1097199999999998,simulated,simulated
2015-01-26,Kancheepuram,0.1003599999999998,simulated,simulated
2015-01-27,Kancheepuram,0.0918799999999998,simulated,simulated
2015-01-28,Kancheepuram,0.0825599999999998,simulated,simulated
2015-01-29,Kancheepuram,0.0730399999999998,simulated,simulated
2015-01-30,Kancheepuram,0.0633999999999998,simulated,simulated
2015-01-31,Kancheepuram,0.0538399999999998,simulated,simulated
2015-02-01,Kancheepuram,0.0442799999999998,simulated,simulated
2015-02-02,Kancheepuram,0.0347199999999998,simulated,simulated
2015-02-03,Kancheepuram,0.0251199999999998,simulated,simulated
2015-02-04,Kancheepuram,0.0154399999999998,simulated,simulated
2015-02-05,Kancheepuram,0.0057999999999998,simulated,simulated
2015-02-06,Kancheepuram,0.0,simulated,simulated
2015-02-07,Kancheepuram,0.0,simulated,simulated
2015-02-08,Kancheepuram,0.0,simulated,simulated
2015-02-09,Kancheepuram,0.0,simulated,simulated
2015-02-10,Kancheepuram,0.0,simulated,simulated
2015-02-11,Kancheepuram,0.0,simulated,simulated
2015-02-12,Kancheepuram,0.0,simulated,simulated
2015-02-13,Kancheepuram,0.0,simulated,simulated
2015-02-14,Kancheepuram,0.0,simulated,simulated
2015-02-15,Kancheepuram,0.0,simulated,simulated
2015-02-16,Kancheepuram,0.0,simulated,simulated
2015-02-17,Kancheepuram,0.0,simulated,simulated
2015-02-18,Kancheepuram,0.0,simulated,simulated
2015-02-19,Kancheepuram,0.0,simulated,simulated
2015-02-20,Kancheepuram,0.0,simulated,simulated
2015-02-21,Kancheepuram,0.0,simulated,simulated
2015-02-22,Kancheepuram,0.0,simulated,simulated
2015-02-23,Kancheepuram,0.0,simulated,simulated
2015-02-24,Kancheepuram,0.0,simulated,simulated
2015-02-25,Kancheepuram,0.0,simulated,simulated
2015-02-26,Kancheepuram,0.0,simulated,simulated
2015-02-27,Kancheepuram,0.0,simulated,simulated
2015-02-28,Kancheepuram,0.0006399999999999,simulated,simulated
2015-03-01,Kancheepuram,0.0025199999999999,simulated,simulated
2015-03-02,Kancheepuram,0.0002799999999999,simulated,simulated
2015-03-03,Kancheepuram,0.0,simulated,simulated
2015-03-04,Kancheepuram,0.0,simulated,simulated
2015-03-05,Kancheepuram,0.0,simulated,simulated
2015-03-06,Kancheepuram,0.0003599999999999,simulated,simulated
2015-03-07,Kancheepuram,0.0,simulated,simulated
2015-03-08,Kancheepuram,0.0,simulated,simulated
2015-03-09,Kancheepuram,0.0,simulated,simulated
2015-03-10,Kancheepuram,0.0,simulated,simulated
2015-03-11,Kancheepuram,0.0,simulated,simulated
2015-03-12,Kancheepuram,0.0,simulated,simulated
2015-03-13,Kancheepuram,0.0,simulated,simulated
2015-03-14,Kancheepuram,0.0,simulated,simulated
2015-03-15,Kancheepuram,0.0,simulated,simulated
2015-03-16,Kancheepuram,0.0,simulated,simulated
2015-03-17,Kancheepuram,0.0,simulated,simulated
2015-03-18,Kancheepuram,0.0,simulated,simulated
2015-03-19,Kancheepuram,0.0,simulated,simulated
2015-03-20,Kancheepuram,0.0,simulated,simulated
2015-03-21,Kancheepuram,0.0,simulated,simulated
2015-03-22,Kancheepuram,0.0,simulated,simulated
2015-03-23,Kancheepuram,0.0,simulated,simulated
2015-03-24,Kancheepuram,0.0,simulated,simulated
2015-03-25,Kancheepuram,0.0,simulated,simulated
2015-03-26,Kancheepuram,0.0,simulated,simulated
2015-03-27,Kancheepuram,0.0,simulated,simulated
2015-03-28,Kancheepuram,0.0,simulated,simulated
2015-03-29,Kancheepuram,0.0,simulated,simulated
2015-03-30,Kancheepuram,0.0,simulated,simulated
2015-03-31,Kancheepuram,0.0010799999999999,simulated,simulated
2015-04-01,Kancheepuram,0.0,simulated,simulated
2015-04-02,Kancheepuram,0.0,simulated,simulated
2015-04-03,Kancheepuram,0.0,simulated,simulated
2015-04-04,Kancheepuram,0.0,simulated,simulated
2015-04-05,Kancheepuram,0.0,simulated,simulated
2015-04-06,Kancheepuram,0.0,simulated,simulated
2015-04-07,Kancheepuram,0.0,simulated,simulated
2015-04-08,Kancheepuram,0.0,simulated,simulated
2015-04-09,Kancheepuram,0.0,simulated,simulated
2015-04-10,Kancheepuram,0.0,simulated,simulated
2015-04-11,Kancheepuram,0.0,simulated,simulated
2015-04-12,Kancheepuram,0.0,simulated,simulated
2015-04-13,Kancheepuram,0.0,simulated,simulated
2015-04-14,Kancheepuram,0.0,simulated,simulated
2015-04-15,Kancheepuram,0.15352,simulated,simulated
2015-04-16,Kancheepuram,0.16436,simulated,simulated
2015-04-17,Kancheepuram,0.16756,simulated,simulated
2015-04-18,Kancheepuram,0.15788,simulated,simulated
2015-04-19,Kancheepuram,0.14636,simulated,simulated
2015-04-20,Kancheepuram,0.1348,simulated,simulated
2015-04-21,Kancheepuram,0.1480399999999999,simulated,simulated
2015-04-22,Kancheepuram,0.1367999999999999,simulated,simulated
2015-04-23,Kancheepuram,0.1245599999999999,simulated,simulated
2015-04-24,Kancheepuram,0.1183599999999999,simulated,simulated
2015-04-25,Kancheepuram,0.1303199999999999,simulated,simulated
2015-04-26,Kancheepuram,0.1198799999999999,simulated,simulated
2015-04-27,Kancheepuram,0.1100799999999999,simulated,simulated
2015-04-28,Kancheepuram,0.0981999999999999,simulated,simulated
2015-04-29,Kancheepuram,0.0873199999999999,simulated,simulated
2015-04-30,Kancheepuram,0.0750399999999999,simulated,simulated
2015-05-01,Kancheepuram,0.0638,simulated,simulated
2015-05-02,Kancheepuram,0.05248,simulated,simulated
2015-05-03,Kancheepuram,0.04368,simulated,simulated
2015-05-04,Kancheepuram,0.04072,simulated,simulated
2015-05-05,Kancheepuram,0.0294,simulated,simulated
2015-05-06,Kancheepuram,0.0174,simulated,simulated
2015-05-07,Kancheepuram,0.00816,simulated,simulated
2015-05-08,Kancheepuram,0.0,simulated,simulated
2015-05-09,Kancheepuram,0.0,simulated,simulated
2015-05-10,Kancheepuram,0.0,simulated,simulated
2015-05-11,Kancheepuram,0.0,simulated,simulated
2015-05-12,Kancheepuram,0.0,simulated,simulated
2015-05-13,Kancheepuram,0.0341999999999999,simulated,simulated
2015-05-14,Kancheepuram,0.1135999999999999,simulated,simulated
2015-05-15,Kancheepuram,0.13376,simulated,simulated
2015-05-16,Kancheepuram,0.1780399999999999,simulated,simulated
2015-05-17,Kancheepuram,0.2347199999999999,simulated,simulated
2015-05-18,Kancheepuram,0.2235599999999999,simulated,simulated
2015-05-19,Kancheepuram,0.21116,simulated,simulated
2015-05-20,Kancheepuram,0.19848,simulated,simulated
2015-05-21,Kancheepuram,0.18524,simulated,simulated
2015-05-22,Kancheepuram,0.1718799999999999,simulated,simulated
2015-05-23,Kancheepuram,0.1604799999999999,simulated,simulated
2015-05-24,Kancheepuram,0.147,simulated,simulated
2015-05-25,Kancheepuram,0.1332799999999999,simulated,simulated
2015-05-26,Kancheepuram,0.1197599999999999,simulated,simulated
2015-05-27,Kancheepuram,0.1108399999999999,simulated,simulated
2015-05-28,Kancheepuram,0.0987599999999999,simulated,simulated
2015-05-29,Kancheepuram,0.0858799999999999,simulated,simulated
2015-05-30,Kancheepuram,0.0762399999999999,simulated,simulated
2015-05-31,Kancheepuram,0.0633999999999999,simulated,simulated
2015-06-01,Kancheepuram,0.1133999999999999,simulated,simulated
2015-06-02,Kancheepuram,0.1199199999999999,simulated,simulated
2015-06-03,Kancheepuram,0.1151199999999999,simulated,simulated
2015-06-04,Kancheepuram,0.1065599999999999,simulated,simulated
2015-06-05,Kancheepuram,0.1088399999999999,simulated,simulated
2015-06-06,Kancheepuram,0.0979599999999999,simulated,simulated
2015-06-07,Kancheepuram,0.0854399999999999,simulated,simulated
2015-06-08,Kancheepuram,0.0903999999999999,simulated,simulated
2015-06-09,Kancheepuram,0.0956399999999999,simulated,simulated
2015-06-10,Kancheepuram,0.1280799999999999,simulated,simulated
2015-06-11,Kancheepuram,0.1335999999999999,simulated,simulated
2015-06-12,Kancheepuram,0.1393599999999999,simulated,simulated
2015-06-13,Kancheepuram,0.1327199999999999,simulated,simulated
2015-06-14,Kancheepuram,0.1463599999999999,simulated,simulated
2015-06-15,Kancheepuram,0.1371999999999999,simulated,simulated
2015-06-16,Kancheepuram,0.1488799999999999,simulated,simulated
2015-06-17,Kancheepuram,0.1596799999999999,simulated,simulated
2015-06-18,Kancheepuram,0.1503599999999999,simulated,simulated
2015-06-19,Kancheepuram,0.1393999999999999,simulated,simulated
2015-06-20,Kancheepuram,0.1275599999999999,simulated,simulated
2015-06-21,Kancheepuram,0.1151199999999999,simulated,simulated
2015-06-22,Kancheepuram,0.1025999999999999,simulated,simulated
2015-06-23,Kancheepuram,0.0900399999999999,simulated,simulated
2015-06-24,Kancheepuram,0.0779599999999999,simulated,simulated
2015-06-25,Kancheepuram,0.0658399999999999,simulated,simulated
2015-06-26,Kancheepuram,0.0575199999999999,simulated,simulated
2015-06-27,Kancheepuram,0.0522799999999999,simulated,simulated
2015-06-28,Kancheepuram,0.0395999999999999,simulated,simulated
2015-06-29,Kancheepuram,0.0289199999999999,simulated,simulated
2015-06-30,Kancheepuram,0.0162799999999999,simulated,simulated
2015-07-01,Kancheepuram,0.0034799999999999,simulated,simulated
2015-07-02,Kancheepuram,0.0,simulated,simulated
2015-07-03,Kancheepuram,0.0138,simulated,simulated
2015-07-04,Kancheepuram,0.0005999999999999,simulated,simulated
2015-07-05,Kancheepuram,0.0,simulated,simulated
2015-07-06,Kancheepuram,0.0,simulated,simulated
2015-07-07,Kancheepuram,0.0,simulated,simulated
2015-07-08,Kancheepuram,0.0,simulated,simulated
2015-07-09,Kancheepuram,0.0,simulated,simulated
2015-07-10,Kancheepuram,0.0100399999999999,simulated,simulated
2015-07-11,Kancheepuram,0.0,simulated,simulated
2015-07-12,Kancheepuram,0.0,simulated,simulated
2015-07-13,Kancheepuram,0.0,simulated,simulated
2015-07-14,Kancheepuram,0.0,simulated,simulated
2015-07-15,Kancheepuram,0.0185199999999999,simulated,simulated
2015-07-16,Kancheepuram,0.0121199999999999,simulated,simulated
2015-07-17,Kancheepuram,0.0075999999999999,simulated,simulated
2015-07-18,Kancheepuram,0.0077999999999999,simulated,simulated
2015-07-19,Kancheepuram,0.0195199999999999,simulated,simulated
2015-07-20,Kancheepuram,0.0158399999999999,simulated,simulated
2015-07-21,Kancheepuram,0.0217199999999999,simulated,simulated
2015-07-22,Kancheepuram,0.0308799999999999,simulated,simulated
2015-07-23,Kancheepuram,0.0520799999999999,simulated,simulated
2015-07-24,Kancheepuram,0.04208,simulated,simulated
2015-07-25,Kancheepuram,0.0458,simulated,simulated
2015-07-26,Kancheepuram,0.05036,simulated,simulated
2015-07-27,Kancheepuram,0.0482,simulated,simulated
2015-07-28,Kancheepuram,0.04644,simulated,simulated
2015-07-29,Kancheepuram,0.03412,simulated,simulated
2015-07-30,Kancheepuram,0.02168,simulated,simulated
2015-07-31,Kancheepuram,0.01672,simulated,simulated
2015-08-01,Kancheepuram,0.00648,simulated,simulated
2015-08-02,Kancheepuram,0.0301599999999999,simulated,simulated
2015-08-03,Kancheepuram,0.0512799999999999,simulated,simulated
2015-08-04,Kancheepuram,0.0501599999999999,simulated,simulated
2015-08-05,Kancheepuram,0.0521599999999999,simulated,simulated
2015-08-06,Kancheepuram,0.0441599999999999,simulated,simulated
2015-08-07,Kancheepuram,0.0329199999999999,simulated,simulated
2015-08-08,Kancheepuram,0.0201599999999999,simulated,simulated
2015-08-09,Kancheepuram,0.0269599999999999,simulated,simulated
2015-08-10,Kancheepuram,0.0732799999999999,simulated,simulated
2015-08-11,Kancheepuram,0.0826799999999999,simulated,simulated
2015-08-12,Kancheepuram,0.0714799999999999,simulated,simulated
2015-08-13,Kancheepuram,0.0615599999999999,simulated,simulated
2015-08-14,Kancheepuram,0.0704799999999999,simulated,simulated
2015-08-15,Kancheepuram,0.1027999999999999,simulated,simulated
2015-08-16,Kancheepuram,0.1891599999999999,simulated,simulated
2015-08-17,Kancheepuram,0.2247199999999999,simulated,simulated
2015-08-18,Kancheepuram,0.2133599999999999,simulated,simulated
2015-08-19,Kancheepuram,0.2017999999999999,simulated,simulated
2015-08-20,Kancheepuram,0.2103999999999999,simulated,simulated
2015-08-21,Kancheepuram,0.2571199999999999,simulated,simulated
2015-08-22,Kancheepuram,0.2948799999999999,simulated,simulated
2015-08-23,Kancheepuram,0.3347999999999999,simulated,simulated
2015-08-24,Kancheepuram,0.3231199999999999,simulated,simulated
2015-08-25,Kancheepuram,0.3129999999999999,simulated,simulated
2015-08-26,Kancheepuram,0.3027999999999999,simulated,simulated
2015-08-27,Kancheepuram,0.3675999999999999,simulated,simulated
2015-08-28,Kancheepuram,0.3559999999999999,simulated,simulated
2015-08-29,Kancheepuram,0.3441599999999999,simulated,simulated
2015-08-30,Kancheepuram,0.3344399999999999,simulated,simulated
2015-08-31,Kancheepuram,0.3235199999999998,simulated,simulated
2015-09-01,Kancheepuram,0.3112799999999999,simulated,simulated
2015-09-02,Kancheepuram,0.2995999999999998,simulated,simulated
2015-09-03,Kancheepuram,0.2955199999999998,simulated,simulated
2015-09-04,Kancheepuram,0.2915599999999998,simulated,simulated
2015-09-05,Kancheepuram,0.2822799999999998,simulated,simulated
2015-09-06,Kancheepuram,0.2973599999999998,simulated,simulated
2015-09-07,Kancheepuram,0.4160399999999998,simulated,simulated
2015-09-08,Kancheepuram,0.4059999999999997,simulated,simulated
2015-09-09,Kancheepuram,0.4492399999999997,simulated,simulated
2015-09-10,Kancheepuram,0.4824399999999997,simulated,simulated
2015-09-11,Kancheepuram,0.4718799999999997,simulated,simulated
2015-09-12,Kancheepuram,0.4602799999999997,simulated,simulated
2015-09-13,Kancheepuram,0.4485199999999997,simulated,simulated
2015-09-14,Kancheepuram,0.4366799999999997,simulated,simulated
2015-09-15,Kancheepuram,0.4277599999999997,simulated,simulated
2015-09-16,Kancheepuram,0.4154799999999997,simulated,simulated
2015-09-17,Kancheepuram,0.4123599999999997,simulated,simulated
2015-09-18,Kancheepuram,0.4002799999999997,simulated,simulated
2015-09-19,Kancheepuram,0.3896799999999997,simulated,simulated
2015-09-20,Kancheepuram,0.3806799999999997,simulated,simulated
2015-09-21,Kancheepuram,0.3699199999999997,simulated,simulated
2015-09-22,Kancheepuram,0.3578799999999997,simulated,simulated
2015-09-23,Kancheepuram,0.3518399999999997,simulated,simulated
2015-09-24,Kancheepuram,0.3506399999999997,simulated,simulated
2015-09-25,Kancheepuram,0.3770399999999996,simulated,simulated
2015-09-26,Kancheepuram,0.4787599999999996,simulated,simulated
2015-09-27,Kancheepuram,0.5040799999999996,simulated,simulated
2015-09-28,Kancheepuram,0.5525199999999997,simulated,simulated
2015-09-29,Kancheepuram,0.5512399999999997,simulated,simulated
2015-09-30,Kancheepuram,0.5734799999999998,simulated,simulated
2015-10-01,Kancheepuram,0.5727999999999998,simulated,simulated
2015-10-02,Kancheepuram,0.6070399999999997,simulated,simulated
2015-10-03,Kancheepuram,0.6181599999999997,simulated,simulated
2015-10-04,Kancheepuram,0.6574799999999997,simulated,simulated
2015-10-05,Kancheepuram,0.6983599999999998,simulated,simulated
2015-10-06,Kancheepuram,0.7492799999999997,simulated,simulated
2015-10-07,Kancheepuram,0.7969599999999997,simulated,simulated
2015-10-08,Kancheepuram,0.8188799999999997,simulated,simulated
2015-10-09,Kancheepuram,0.8376799999999998,simulated,simulated
2015-10-10,Kancheepuram,0.9302399999999996,simulated,simulated
2015-10-11,Kancheepuram,0.9701999999999996,simulated,simulated
2015-10-12,Kancheepuram,0.9927599999999998,simulated,simulated
2015-10-13,Kancheepuram,0.9817599999999996,simulated,simulated
2015-10-14,Kancheepuram,0.9709199999999998,simulated,simulated
2015-10-15,Kancheepuram,0.9601199999999998,simulated,simulated
2015-10-16,Kancheepuram,0.9493599999999998,simulated,simulated
2015-10-17,Kancheepuram,0.9415999999999998,simulated,simulated
2015-10-18,Kancheepuram,0.9317999999999996,simulated,simulated
2015-10-19,Kancheepuram,0.9285199999999998,simulated,simulated
2015-10-20,Kancheepuram,0.92104,simulated,simulated
2015-10-21,Kancheepuram,0.90996,simulated,simulated
2015-10-22,Kancheepuram,0.8991199999999999,simulated,simulated
2015-10-23,Kancheepuram,0.90072,simulated,simulated
2015-10-24,Kancheepuram,0.8897999999999999,simulated,simulated
2015-10-25,Kancheepuram,0.8851999999999999,simulated,simulated
2015-10-26,Kancheepuram,0.8743599999999999,simulated,simulated
2015-10-27,Kancheepuram,0.8919199999999999,simulated,simulated
2015-10-28,Kancheepuram,0.95852,simulated,simulated
2015-10-29,Kancheepuram,0.9588,simulated,simulated
2015-10-30,Kancheepuram,1.0,simulated,simulated
2015-10-31,Kancheepuram,1.0,simulated,simulated
2015-11-01,Kancheepuram,1.0,simulated,simulated
2015-11-02,Kancheepuram,1.0,simulated,simulated
2015-11-03,Kancheepuram,1.0,simulated,simulated
2015-11-04,Kancheepuram,1.0,simulated,simulated
2015-11-05,Kancheepuram,1.0,simulated,simulated
2015-11-06,Kancheepuram,0.99792,simulated,simulated
2015-11-07,Kancheepuram,1.0,simulated,simulated
2015-11-08,Kancheepuram,1.0,simulated,simulated
2015-11-09,Kancheepuram,1.0,simulated,simulated
2015-11-10,Kancheepuram,0.99284,simulated,simulated
2015-11-11,Kancheepuram,1.0,simulated,simulated
2015-11-12,Kancheepuram,1.0,simulated,simulated
2015-11-13,Kancheepuram,1.0,simulated,simulated
